"level","dpa_code","parent_dpa_code","name","parish_type"
"PARISH","230156","2301","El Esfuerzo","RURAL"
"PARISH","230157","2301","Santa María del Toachi","RURAL"
"PARISH","230250","2302","La Concordia","URBAN"
"PARISH","230251","2302","Monterrey","RURAL"
"PARISH","230252","2302","La Villegas","RURAL"
"PARISH","230253","2302","Plan Piloto","RURAL"
"PARISH","240101","2401","Ballenita","URBAN"
"PARISH","240102","2401","Santa Elena","URBAN"
"PARISH","240150","2401","Santa Elena","URBAN"
"PARISH","240151","2401","Atahualpa","RURAL"
"PARISH","240152","2401","Colonche","RURAL"
"PARISH","240153","2401","Chanduy","RURAL"
"PARISH","240154","2401","Manglaralto","RURAL"
"PARISH","240155","2401","Simón Bolívar","RURAL"
"PARISH","240156","2401","San José de Ancón","RURAL"
"PARISH","240250","2402","La Libertad","URBAN"
"PARISH","240301","2403","Carlos Espinoza Larrea","URBAN"
"PARISH","240302","2403","General Alberto Enríquez Gallo","URBAN"
"PARISH","240303","2403","Vicente Rocafuerte","URBAN"
"PARISH","240304","2403","Santa Rosa","URBAN"
"PARISH","240350","2403","Salinas","URBAN"
"PARISH","240351","2403","Anconcito","RURAL"
"PARISH","240352","2403","José Luis Tamayo","RURAL"
